VP_Code;fpt_rt;word;emotionality;trials_fp.thisIndex;group;sort;features;mean_LDT_corr;matching_accuracy
BM1DG;37.046;Wupforau;emo;12;Imagery;BM1DG_Wupforau;unkonditionierte Liebe+besondere Verbindung+einzigartig+bedeutungsvoll+schön+wichtig+berührt,;0.666666667;0
BM1DG;39.268;Odef;neu;25;Imagery;BM1DG_Odef;Unwohlsein+Angst+Mündliche Prüfung+Ausland+Urlaub+Blamage,;1;0
BM1DG;63.014;Häugnung;neu;11;Imagery;BM1DG_Häugnung;empathie+menschlich+Glücklich;1;1
BM1DG;25.814;Enkmitas;emo;14;Imagery;BM1DG_Enkmitas;schön+Überraschung+angenehm +Ändert Stimmung+nicht erwartet,;1;0
BM1DG;34.885;Preier;emo;5;Imagery;BM1DG_Preier;komisch+Müdigkeit+Unproduktivität+aggressiv+gereizt+Verlangen nach Schlaf+Augen halb zu +Reue;1;0
BM1DG;51.58;Troff;neu;24;Imagery;BM1DG_Troff;Fernweh+Glück+Tapetenwechsel+aufgeregt+neu+Errinnerungen +Euphorie +Highlight;1;0
BM1DG;56.985;Wunicher;emo;27;Imagery;BM1DG_Wunicher;unbefriedigend+stressig+negativ+verschlimmert psychische Gesundheit+Verzweiflung+Veränderung +Teufelskreis,;1;1
BM1DG;36.152;Struk;neu;20;Imagery;BM1DG_Struk;Zwang+unzufrieden+Frust+Perfektionsdrang+ermüdet+genervt+Konkurrenzkampf,;1;1
BM1DG;18.865;Rugliebast;emo;9;Imagery;BM1DG_Rugliebast;+Lust +Herzklopfen+angespannt+Verlangen +manchmal unerreichbar+Frust +warten,;0;1
BM1DG;57.1;Glühm;neu;8;Imagery;BM1DG_Glühm;+Freiheit+Macht+fühlt sich gut an+freier Wille+unabhängig +stark;1;1
BM1DG;41.328;Wumeizauch;emo;10;Imagery;BM1DG_Wumeizauch;Selbstbestimmtheit+angenehm+Stärke+selbstbewusst+stärkes Selbstwertgefühl,;1;1
BM1DG;70.232;Ferandsor;neu;29;Imagery;BM1DG_Ferandsor;aufregend +frustrierend+Angst+Spannung+Ungeduld+Reue+Verschwinden+Flirt;1;0
BM1DG;30.547;Weforshank;neu;16;Imagery;BM1DG_Weforshank;unangenehm+Angst vor Konfrontation+Stress+nervig+möchte meine Ruhe+angespannt,;1;1
BM1DG;45.532;Zimerhubst;emo;2;Imagery;BM1DG_Zimerhubst;Ruhe+Frieden+ungewohnt+innere Anspannung+Freiheit chdenken +Gedanken freilassen,;1;1
BM1DG;25.063;Ismiprämpf;emo;7;Imagery;BM1DG_Ismiprämpf;frustrierend+Zwiespalt+Zweifel +unentschlossen+Risiko +Isolation+skeptisch +misstrauisch,;1;0
BM1DG;41.984;Neif;emo;1;Imagery;BM1DG_Neif;Verwirrung+Realität und Traum +zwiegespalten +angenehm+unangenehm,;1;1
BM1DG;89.885;Mölauzegt;neu;21;Imagery;BM1DG_Mölauzegt;+Sicherheit+familiär+angenehm+Orientierung +bin beruhigt+Komfortzone+Gespräche+Ungezwungen;1;0
BM1DG;31.551;Namistell;neu;19;Imagery;BM1DG_Namistell;zwiegespalten+Abwägung+schade+Reue+Höflichkeit,;1;1
BM1DG;58.879;Plüpp;neu;17;Imagery;BM1DG_Plüpp;besorgt+Hypochondrie+Angst+verwirrt+Panik +Keine Erklärung+Google;1;1
BM1DG;75.483;Bismirbiel;emo;13;Imagery;BM1DG_Bismirbiel;Anspannung+komisches Gefühl+Ungeduld+langweilig+abhängig,;1;1
BM1DG;58.733;Mege;emo;15;Imagery;BM1DG_Mege;Anspannung+wer ist da+Verlangen nach Ruhe+unangenehm+stört mich,;1;0
BM1DG;70.835;Skibt;neu;18;Imagery;BM1DG_Skibt;Anspannung+Tagträume +unrealistisch+Kontrolle+planen+Sicherheit+,;1;0
BD13RN;55.048;Neif;emo;1;Imagery;BD13RN_Neif;negativ+grübeln+auf und ab gehen+nicht schlafen können+negative Gedanken+Bauchschmerzen+Frust+Gedanken kreisen+Unwohlsein+zittrig+Übelkeit+verminderte Konzentrationsfähigkeit,;0.666666667;1
BD13RN;29.445;Häugnung;neu;11;Imagery;BD13RN_Häugnung;Aufregung+Spannung+anstrengend+erschöpft+Freude+unsicher+frustriert;1;1
BD13RN;29.495;Wupforau;emo;12;Imagery;BD13RN_Wupforau;Besserwisserisch+ungefragt+aufdrängen+genervt+sauer+Interessiert mich nicht+sich um die eigenen Probleme kümmern,;1;1
BD13RN;33.623;Struk;neu;20;Imagery;BD13RN_Struk;wärme+liebe+freude+spannung+intim+liebevoll+schön+schmetterlinge im bauch;0;1
BD13RN;46.63;Faube;neu;26;Imagery;BD13RN_Faube;Vorfreude+Aufregung+Spannung+Sehnsucht+Hoffnung+Freude+Angst,;1;1
BD13RN;28.207;Preier;emo;5;Imagery;BD13RN_Preier;Aufregung +negative oder positive Freude+Stimmungshebend+Stimmung schl;1;1
BD13RN;54.604;Bisknirgo;emo;28;Imagery;BD13RN_Bisknirgo;Nachdenken+grübeln+sich ärgern+lässt einen nicht in Ruhe+Gedanken kreisen+sich Vorwürfe machen,;1;1
BD13RN;19.111;Skibt;neu;18;Imagery;BD13RN_Skibt;Nerd+schlechtes Gewissen+aufgeschoben+Streber+diszipliniert+faul,;1;1
BD13RN;26.373;Muschürdur;emo;6;Imagery;BD13RN_Muschürdur;Freude+liebevoll+wärme+Vertrautheit,;1;1
BD13RN;21.974;Glühm;neu;8;Imagery;BD13RN_Glühm;nervös+peinlich+verlegen+kommt sich dumm vor+achtet auf Fehler+traut sich nicht+zittrig+schwitzen+unsicher,;1;1
BD13RN;36.781;Namistell;neu;19;Imagery;BD13RN_Namistell;Freude+Hoffnung+lachen+aufgeregt+Spannung,;1;1
BD13RN;37.147;Bismirbiel;emo;13;Imagery;BD13RN_Bismirbiel;positiv+erfreulich+unerwartet+fröhlich+überraschend,;1;1
BD13RN;37.861;Zimerhubst;emo;2;Imagery;BD13RN_Zimerhubst;erschöpft+missmutig+schlecht gelaunt+gereizt+träge+müde+unwohlsein,;1;1
BD13RN;16.248;Ferandsor;neu;29;Imagery;BD13RN_Ferandsor;Freude+Aufregung+Spannung +lachen+gute Laune,;1;1
BD13RN;26.311;Rugliebast;emo;9;Imagery;BD13RN_Rugliebast;Frust+Gereiztheit+Unzufriedenheit+traurig+schlecht gelaunt+wütend+missmutig+beschämt+frustriert+weinen,;1;1
BD13RN;14.277;Bingsemöl;neu;22;Imagery;BD13RN_Bingsemöl;Frust+Genervtheit+missmutig+schlecht gelaunt+wütend,;0.666666667;1
BD13RN;25.271;Ismiprämpf;emo;7;Imagery;BD13RN_Ismiprämpf;aufregung+Verlangen+intim+Spannung+Sehnsucht+verliebt+Schmetterlinge im Bauch+nervös+zittrig;1;1
BD13RN;38.008;Zwelde;emo;3;Imagery;BD13RN_Zwelde;Freude+Aufregung+Spannung+Selbstbewusst+Last fällt ab,;1;1
BD13RN;29.423;Weforshank;neu;16;Imagery;BD13RN_Weforshank;Freude+Stolz+Spannung+Aufregung+lachen+glücklich,;1;1
BD13RN;43.405;Herklögen;emo;4;Imagery;BD13RN_Herklögen;aufregend +spannend+nervös+unsicher+zittrig+Schmetterlinge im Bauch+Freude+gute Laune,;1;1
BD13RN;25.395;Iberletsch;neu;23;Imagery;BD13RN_Iberletsch;genervt+missmutig+gereizt+schlecht gelaunt+Unbehagen+Bauchschmerzen;1;1
BD13RN;19.448;Vul;neu;0;Imagery;BD13RN_Vul;Gelassenheit+Ruhe+Frieden+frei+unabhängig+ausgeglichen+entspannt,;1;1
BD13RN;27.846;Troff;neu;24;Imagery;BD13RN_Troff;unsicher+traurig+Misstrauen+Vertrauensbruch+vorsichtigiv+schüchtern+sensibel+zurückgezogen,;0.333333333;1
BD13RN;30.248;Wunicher;emo;27;Imagery;BD13RN_Wunicher;gedankenverloren+versucht sich an den Traum zu erinnern+Freude oder Angst je nach Traum+zittrig+schläfrig+erschöpft,;1;1
BD13RN;29.441;Wumeizauch;emo;10;Imagery;BD13RN_Wumeizauch;Behaglichkeit+Freude+Gemeinschaft+Interesse+wohl sein+lachen+Austausch+aufgeregt,;1;1
BD13RN;32.339;Mege;emo;15;Imagery;BD13RN_Mege;frustriert+niederschmetternd+traurig+unbeholfen+deprimiert+freudlos+unmotiviert+schlapp,;0.666666667;1
BD13RN;30.239;Mölauzegt;neu;21;Imagery;BD13RN_Mölauzegt;überraschtchdenklich +unwohl,;1;1
BD13RN;25.756;Enkmitas;emo;14;Imagery;BD13RN_Enkmitas;wartend+nervös+aufgeregt+spannung+verminderte Konzentrationsfähigkeit ,;1;1
BD13RN;41.99;Odef;neu;25;Imagery;BD13RN_Odef;Aufregung+Gereiztheit+Genervtheit+Angst+Grübeln+still sein+Hoffnung,;1;1
BD13RN;40.69;Plüpp;neu;17;Imagery;BD13RN_Plüpp;nervös+aufgeregt+Konzentriertheit+Gedanken kreisen+zittrig+bestimmt,;1;1
RG9DF;44.069;Skibt;neu;18;Control;RG9DF_Skibt;hoffnung+energie+spannung+herausforderung+aufgabe+unterstützung+job+kollegen+umzug+konflikt+kommunikation+telefonat+besprechen,;1;1
RG9DF;39.874;Wumeizauch;emo;10;Control;RG9DF_Wumeizauch;engagement+freude+herzblut+planung+ereignis+gemeinschaft+verbesserung+neuheit+erlebnis+individualisieren+werkzeuge+zeit,;1;1
RG9DF;46.836;Bisknirgo;emo;28;Control;RG9DF_Bisknirgo;abwägen+sichtweisen+erfahrungen+perspektiven;0.333333333;1
RG9DF;30.163;Weforshank;neu;16;Control;RG9DF_Weforshank;beobachtung+freude+neid+stolz+eifersucht+neugier+empathie+trauer,;0;0
RG9DF;38.043;Ferandsor;neu;29;Control;RG9DF_Ferandsor;date+freude+schmetterlinge+ausflug+studium+hobbys+angst vor scheitern+merkwürdig+schicksal+zufall+wing man,;1;1
RG9DF;32.102;Neif;emo;1;Control;RG9DF_Neif;menschlich+warmherzig+freude+trauer+ekel+angst+kalt+warm+therapie+urangst+prägung+erziehung;1;1
RG9DF;24.534;Bingsemöl;neu;22;Control;RG9DF_Bingsemöl;diskussion+battle+erklärung+umschreibung+enttäuschung+fachbegriff+pelzig+ach+wie heißt es noch,;1;1
RG9DF;21.912;Odef;neu;25;Control;RG9DF_Odef;vertrauen+sicherheit+freude+erleichterung+job+aufgabe+ziele+erfahrung sammeln +erfahrung anwenden,;0;1
RG9DF;30.075;Muschürdur;emo;6;Control;RG9DF_Muschürdur;nähe+vertrauen+bindung+ausflug+urlaub+gemeinsame zeit+familie+warm+sonnig+freude+hoffnung,;1;1
RG9DF;29.23;Zimerhubst;emo;2;Control;RG9DF_Zimerhubst;besonderheit+stolz+kommunikation+begabung+erziehung+auslandsurlaub+kultur+spanien+england/amerika;0.333333333;1
RG9DF;46.498;Preier;emo;5;Control;RG9DF_Preier;empathie+nächstenliebe+freundschaft+anteilnahme+vorgesetzter+job+therapie+partnerschaft+wa;0;1
RG9DF;54.026;Enkmitas;emo;14;Control;RG9DF_Enkmitas;überraschung+erwartung+verlust+geld+schlüssel+liebe+fussel+dreck,;1;0
RG9DF;47.406;Faube;neu;26;Control;RG9DF_Faube;ausgelaught+sorgen+gedanken+konzentrationsschwäche+unterstützung+hoffnung+freunde+partner+schicksalsereignis ,;0;1
RG9DF;26.907;Mölauzegt;neu;21;Control;RG9DF_Mölauzegt;listen+packen+planung+vorfreude+urlaub+strand+sonne+flug+autofahrt+motorradurlaub+berge+strand+gepäck,;1;1
RG9DF;41.136;Iberletsch;neu;23;Control;RG9DF_Iberletsch;erwartung+druck+energie+erlebnis+erfahrung+ziel+positiv/+negativ+psyche+ziel erreichen;1;1
RG9DF;36.55;Mege;emo;15;Control;RG9DF_Mege;routine+freude+erfahrung+herausforderung+lernen+job+besprechung+versammlung+hobby+verbessern+fähigkeiten lernen+schule+sport,;1;1
RG9DF;29.22;Wunicher;emo;27;Control;RG9DF_Wunicher;date+partner+fremde+nähe+distanz+zärtlichkeit+bein+schulter+hand+kino,;1;1
RG9DF;31.894;Herklögen;emo;4;Control;RG9DF_Herklögen;job+befugnis+freude+angst+selbstvertrauen+erfahrung+lernen+zweifel+erleichterung+rat holen,;0.333333333;1
RG9DF;31.942;Struk;neu;20;Control;RG9DF_Struk;herausforderung+entwicklung+chance+erkenntnisse+job+familie+stolz+schule+zufrieden+geld,;1;1
RG9DF;24.461;Bismirbiel;emo;13;Control;RG9DF_Bismirbiel;einkaufen+hobby+spazieren+hund gassi+gemeinsamkeit+schwimmen+fahrstuhl+sport+verein,;0.666666667;1
RG9DF;24.176;Vul;neu;0;Control;RG9DF_Vul;angst+scham+unlust+familie+fremde+feier+großveranstaltung+flucht,;1;1
RG9DF;25.579;Zwelde;emo;3;Control;RG9DF_Zwelde;ruhe+gelassenheit+entspannung+drogen+freundschaft+partnerschaft+schlaf+traum+Familie+Kuscheln+zärtlichkeit,;1;1
RG9DF;37.205;Rugliebast;emo;9;Control;RG9DF_Rugliebast;angst+abstand+isolation+introvertiert+ruhe+stress+erfahrungen+erwartungen+fremde personen+keller+kalt,;1;0
RG9DF;42.741;Glühm;neu;8;Control;RG9DF_Glühm;fit+erwartung+entspannung+energie+hoffnung+warm+empfindung+erneut erleben wollen+realisieren+teilen,;1;1
RG9DF;30.552;Plüpp;neu;17;Control;RG9DF_Plüpp;entspannung+partner+vertrauen+bindung+warm+zeitlos+vermissen,;1;1
RG9DF;55.697;Häugnung;neu;11;Control;RG9DF_Häugnung;lügen +neid+nicht aufrichtig+angst+verletzt sein+erfolgsdruck+job+politik+verhandlung+daten(neuer Partner),;1;1
RG9DF;27.245;Wupforau;emo;12;Control;RG9DF_Wupforau;sorge+angst+trauer+todesfall+trennung+familie+verlust+zukunftsangst+veränderung;0.666666667;1
RG9DF;50.309;Namistell;neu;19;Control;RG9DF_Namistell;vorfreude+kindheit+weihnachten+großeltern+besuch+freundin+partnerin+date+wohnung putzen+stress+zeitplanung+parkplatz+öpnv,;0;1
RG9DF;33.936;Troff;neu;24;Control;RG9DF_Troff;faul+langeweile+post+kirchechbar+stadt+schlafen,;0.333333333;1
RG9DF;36.571;Ismiprämpf;emo;7;Control;RG9DF_Ismiprämpf;angst+präsentation+vortrag+konflikt+große aufgabe+job+management+übung+routine+selbstvertrauen+vorbereitung,;0;0
SS5HN;84.479885;Preier;emo;5;Imagery;SS5HN_Preier;unwohl+nicht schlafen können+angespannt,;1;1
SS5HN;33.300355;Glühm;neu;8;Imagery;SS5HN_Glühm;Stolz+Motivation+Aufregung+Nervosität+Unsicherheit+Mut,;1;1
SS5HN;24.59091;Neif;emo;1;Imagery;SS5HN_Neif;zuvorkommend+aufmerksam+nervig+aufdringlich+mansplaining,;1;0
SS5HN;48.48918;Bisknirgo;emo;28;Imagery;SS5HN_Bisknirgo;Freude für die Personen+Gedanke an geliebte Person+Neid,;1;1
SS5HN;26.959715;Rugliebast;emo;9;Imagery;SS5HN_Rugliebast;Vorfreude+Neugierde+aufgeregt+demotiviert,;1;0
SS5HN;12.22325;Bingsemöl;neu;22;Imagery;SS5HN_Bingsemöl;kann negativ oder positiv sein+Motiviert+überreagieren+Vorsorge+streiten+Angst vor Konsequenzen bei Nichtreagieren;1;1
SS5HN;21.872505;Mege;emo;15;Imagery;SS5HN_Mege;unangenehm+wenn man nervös ist+Gedächtnis+angespannt+nervig;1;1
SS5HN;37.08476;Troff;neu;24;Imagery;SS5HN_Troff;dankbarkeit+Arbeit+Haushalt+Stolz+zufrieden,;1;1
SS5HN;19.07291;Faube;neu;26;Imagery;SS5HN_Faube;Familie+Liebe+Bezugspersonen+Stolz+nicht selbstverständlich;1;0
SS5HN;25.21203;Plüpp;neu;17;Imagery;SS5HN_Plüpp;überfordert+peinlich berührt+stottern+eigentlich nichts schlimmes+mangelndes Selbstbewusstsein;1;1
SS5HN;25.79095;Ismiprämpf;emo;7;Imagery;SS5HN_Ismiprämpf;Stolz+bei Freunden intensiver,;1;0
SS5HN;48.74975;Muschürdur;emo;6;Imagery;SS5HN_Muschürdur;Serotoninboosttur+Geld+im sozialen Miteinander+bessere Laune,;1;0
SS5HN;32.219245;Odef;neu;25;Imagery;SS5HN_Odef;müde+schwere Augen+schlechte Stimmung+schlecht geschlafen+Kater+unproduktiver Tag+Gliederschmerzen+Kopfschmerzen+unmotiviert;1;1
SS5HN;31.327655;Wumeizauch;emo;10;Imagery;SS5HN_Wumeizauch;als Kind+Vorfreude auf Erfahrungen+nervös,;1;1
SS5HN;25.715165;Zwelde;emo;3;Imagery;SS5HN_Zwelde;menschlich+Frustration+wütend+ehrgeiz+verbissen+Misserfolge+Traurig;0.666666667;0
SS5HN;25.94693;Weforshank;neu;16;Imagery;SS5HN_Weforshank;Durchhaltevermögen+Ehrgeiz+verbissen+Ungeduld+man muss nicht alles können,;0.666666667;0
SS5HN;13.463225;Namistell;neu;19;Imagery;SS5HN_Namistell;Liebe+Aufgeregt+Spannung+Vorfreude+Vorstellung+physische Nähe,;0.666666667;1
SS5HN;15.535235;Häugnung;neu;11;Imagery;SS5HN_Häugnung;Stolz+Selbstbestimmt+erleichterung+Vorfreude auf Ergebnis+nervosität+unsicherheit,;1;1
SS5HN;23.546715;Bismirbiel;emo;13;Imagery;SS5HN_Bismirbiel;mental health+an Aufgaben wachsen+glücklich+Prioritäten setzen+Wunsch Eyrolg;0.333333333;0
SS5HN;25.24946;Skibt;neu;18;Imagery;SS5HN_Skibt;Aufregung+Unsicherheit+Vorfreude+Mut+intensiv,;1;1
SS5HN;12.07148;Mölauzegt;neu;21;Imagery;SS5HN_Mölauzegt;Anspannung+unangenehm+genervt von Person+eigentlich albern,;1;1
SS5HN;63.48514;Herklögen;emo;4;Imagery;SS5HN_Herklögen;entspannung+glücklich+Kopf frei machen+Gesundheit,;1;0
SS5HN;15.530985;Wupforau;emo;12;Imagery;SS5HN_Wupforau;vorsichtig+unangenehm+bedrückend+soziales Problem+schwierig Freundschaften;1;0
SS5HN;21.420465;Struk;neu;20;Imagery;SS5HN_Struk;Müde+verwirrt+unvollständige erinnerungen+traurig+interessant+Schlaf+Verarbeitung;1;1
SS5HN;25.49001;Enkmitas;emo;14;Imagery;SS5HN_Enkmitas;sich wohlfühlen+Geborgenheit+Freude+Spaß miteinander+das Gefühl haben ehrlich sein zu können+Freundschaft+oberflächliche Freundschaften,;1;1
SS5HN;40.574815;Iberletsch;neu;23;Imagery;SS5HN_Iberletsch;aus Nettigkeit+weil man sich nicht traut es anzunehmen+oft bereut man es+aus Respekt+weil man nicht gierig/ unhöflich wirken will+Dankbarkeit;1;1
SS5HN;81.73614;Wunicher;emo;27;Imagery;SS5HN_Wunicher;physisch oder psychisch+positiv oder negativ+überrascht+besorgt,;1;1
SS5HN;28.614445;Zimerhubst;emo;2;Imagery;SS5HN_Zimerhubst;Vorfreude+Aufgeregt sein+Fürsorge+Neugierde+Ungeduld;1;1
SS5HN;29.76252;Ferandsor;neu;29;Imagery;SS5HN_Ferandsor;Scham+will alleine seinback+genervt von Person+unangenehm;1;1
SS5HN;NA;Vul;neu;0;Imagery;SS5HN_Vul;Nervosität+Unsicherheit+Sicherheit schaffen+Peinlichkeit vermeiden,;1;1
AD18MH;84.485;Wupforau;emo;12;Control;AD18MH_Wupforau;Übelkeit+Angst+Schlimmes könnte passieren+Wie ein Vulkan+Sorge+Wunsch+es könnte schon vorbei sein+nicht stillsitzen können;1;1
AD18MH;53.996;Struk;neu;20;Control;AD18MH_Struk;Investition+Angst zu versagen +Passion+Leidenschaft+sich etwas Hingeben+Hoffnung etwas zu erreichen+Erwartung+Etwas Schaffen wollen;1;1
AD18MH;54.218;Bisknirgo;emo;28;Control;AD18MH_Bisknirgo;Unangenehm+Oft durch ältere Personen+Jemand hört einem zu+Man will sich nicht unbedingt an den Rat halten+Peinlich;1;1
AD18MH;59.849;Ismiprämpf;emo;7;Control;AD18MH_Ismiprämpf;Schön+Man freut sich für andere+Die Haut wird Warm+man muss lächeln,;1;1
AD18MH;56.728;Rugliebast;emo;9;Control;AD18MH_Rugliebast;Erwartung+Nähegefühl+Verpflichtend+Nett sein wollen;1;1
AD18MH;63.733;Bingsemöl;neu;22;Control;AD18MH_Bingsemöl;Schlechte Vorerfahrungen+Gereizt sein+Schlechten Tag gehabt+Schon Kleinigkeiten stören+Gestresst+Man will Ruhe+Angst etwas Schlimmes könne passieren;1;1
AD18MH;40.183;Zwelde;emo;3;Control;AD18MH_Zwelde;Nervig+Anstrengend+Unangenehm im Gespräch+Liegt einem auf der Zunge+Man will wissen+was das Wort ist+Erleichterung+wenn jemand das Wort nennt;1;1
AD18MH;47.886;Faube;neu;26;Control;AD18MH_Faube;Interessant+Vergleich zu sich selbst+Fleiß der anderen Person;1;1
AD18MH;59.886;Häugnung;neu;11;Control;AD18MH_Häugnung;Einzigartige Bindung+Vertrauen+Liebe+Wärme+Sorge+Kümmern um das Kind+Eltern als wichtigste Bezugsperson+Beschützt sein+Geborgen sein+Kind ist versorgt;1;1
AD18MH;47.52;Enkmitas;emo;14;Control;AD18MH_Enkmitas;Unsicherheit+Rotwerden+Peinlich+Blamage+Bloßgestellt werden+Still sein+Ruhig bleiben+Nonverbal kommunizieren+Als müsste man etwas präsentieren+Hemmung;1;1
AD18MH;37.799;Ferandsor;neu;29;Control;AD18MH_Ferandsor;Warm+Fröhlich+Etwas gutes ist passiert+Feiern wollen+Lächeln+Die Welt ist schön!,;1;1
AD18MH;53.122;Odef;neu;25;Control;AD18MH_Odef;Unerwartet+Geld in der Jackentasche+Positiver Vorhersagefehler+Endlich passiert etwas Gutes+Schön;1;1
AD18MH;39.606;Wunicher;emo;27;Control;AD18MH_Wunicher;Müde+Geborgen+im Bett liegen+Warm+Kuschelig+Etwas lesen+der Körper ist Schwer+Müde Augen;1;1
AD18MH;40.056;Mölauzegt;neu;21;Control;AD18MH_Mölauzegt;Kaum abwarten können+nicht stillsitzen können+man hat lange gewartet+endlich geht es los+man ist vorbereitet+schaut auf die Uhr+lächeln+Aufregung,;0.666666667;1
AD18MH;50.355;Plüpp;neu;17;Control;AD18MH_Plüpp;Nichterreichen eines Zieles+Nichteinhalten der Ideale+Man schafft etwas nicht+Man hätte es besser gekonnt+Wut+Traurig+Enttäuscht+Einsam+Schreien wollen+Schuldgefühle+Warum habe ich das gemacht?;1;1
AD18MH;51.888;Skibt;neu;18;Control;AD18MH_Skibt;Versagen+Angst zu Versagen+Perfektionismus+Im Kreativen+Gefühl Versager zu sein+Ich muss das schaffen+Man wird immer schlechter;1;1
AD18MH;38.594;Vul;neu;0;Control;AD18MH_Vul;In die Augen blicken+Dinner+Liebe+Romantik+Erotik+Nähe+Annähern +Kontakt;1;1
AD18MH;48.254;Neif;emo;1;Control;AD18MH_Neif;Davor Sorge+Endlich frei+Erleichterung+Man schafft etwas+Odef;1;1
AD18MH;64.402;Muschürdur;emo;6;Control;AD18MH_Muschürdur;stolz+Erfolg+Beruf+Bildung+Charakter+Entwicklung+Ziele Erreichen+Ein besserer Mensch werden;1;1
AD18MH;69.69;Wumeizauch;emo;10;Control;AD18MH_Wumeizauch;Unangenehm+Aufregend+Lächeln+Schnell weggucken+In der Öffentlichkeit+Flirten+Schüchtern sein;1;1
AD18MH;49.113;Mege;emo;15;Control;AD18MH_Mege;Unangenehm+Peinlich+Verstecken+Authoritäten+umständlich;1;1
AD18MH;59.598;Troff;neu;24;Control;AD18MH_Troff;Frei+Unabhängig+Verstand ist frei+Man muss nichts tun+Verpflichtungslos+Ruhig+Still+Sicher+Geborgen,;1;1
AD18MH;57.967;Herklögen;emo;4;Control;AD18MH_Herklögen;Angst+Minderwertigkeitsgefühle+Distanziert sein+Vorsichtig sein+wenig über sich reden+Abstand halten+Misstrauen+Eifersucht;1;1
AD18MH;59.901;Bismirbiel;emo;13;Control;AD18MH_Bismirbiel;Interessant+Oft bedrohlich +Anderen Erzählen+Traumtagebuch+Verstehen wollen;1;1
AD18MH;61.612;Preier;emo;5;Control;AD18MH_Preier;Geborgenheit+Sicherheit+Entspannt+Austausch+Angenehm+Zusammen Kochen+Zusammen Essen+Spaß haben+vertraut sein;1;1
AD18MH;66.672;Iberletsch;neu;23;Control;AD18MH_Iberletsch;Kann unangenehm sein+Aber auch Gefühl der Selbstwirksamkeit vermitteln+Für höhere Ziele handeln+Enttäuscht;1;1
AD18MH;58.552;Glühm;neu;8;Control;AD18MH_Glühm;Warum?+Unsicher+Unangenehm+Wunderlich+Ängstlich+Ursachen suchen;1;1
AD18MH;58.513;Namistell;neu;19;Control;AD18MH_Namistell;Nervös+Hoher Besuch+Soll nicht schiefgehen+Wann ist die Person endlich da?+Zwanghaft+Ängstlichchschauen+Kaum Abwarten können;1;1
AD18MH;26.187;Zimerhubst;emo;2;Control;AD18MH_Zimerhubst;Peinlich+Unangenehm+Verstecken+Vorhänge zuziehen+Leise sein+nicht gehört werden wollen+Unangenehm+Aus dem Weg gehen Wollen;1;1
AD18MH;50.128;Weforshank;neu;16;Control;AD18MH_Weforshank;Nervosität +Wichtige Gespräche+Angst sich zu versprechen+Telefonieren+Vorbereitet sein wollen+Wiederholen+Alles Vorbereiten;1;1
GI23ON;33.47368;Odef;neu;25;Control;GI23ON_Odef;Grübeln+Nervosität+aufgeregt seinchdenken+Vergesslichkeit+Anspannung+Innere Unruhe+Gefühl der Beklommenheit,;1;1
GI23ON;36.31121;Herklögen;emo;4;Control;GI23ON_Herklögen;Stärken+Fähigkeiten+unter Beweis stellen+Stärken nutzen+Dinge in die Tat umsetzen,;1;1
GI23ON;29.97092;Mege;emo;15;Control;GI23ON_Mege;Überflüssig+nett gemeint+Fremde+Freunde+situationsabhängig+Selbstständigkeit+Tipp,;1;1
GI23ON;48.83296;Enkmitas;emo;14;Control;GI23ON_Enkmitas;Hochzeit beobachten +schönes Gefühl+Film anschauen+typisches Drama+Wohlwollen+Mitfühlen+Liebe+Freude+Mitgefühl z;0.666666667;1
GI23ON;69.13338;Ismiprämpf;emo;7;Control;GI23ON_Ismiprämpf;zukünftig+Wege kreuzen sich erneut+Bekanntschaften schließen+Freundechbarn+Wegbegleiter+gutes Gefühl+sympathische Person+über den Weg laufen;0.333333333;1
GI23ON;49.63782;Weforshank;neu;16;Control;GI23ON_Weforshank;Reiz und Reaktion+unüberlegt handeln+spontanes Handeln+Anstoß zum Handeln +aktiv werden,;1;1
GI23ON;45.43202;Rugliebast;emo;9;Control;GI23ON_Rugliebast;Sprichwörter+Fremdwörter+peinlich berührt+Pause+Leere im Kopf+Grübelnchdenken+man ärgert sich+Unruhe+Stottern +Schweigen+Raten,;0.666666667;1
GI23ON;15.34403;Iberletsch;neu;23;Control;GI23ON_Iberletsch;Stolz+Zufriedenheit+etwas erreichen+Wohlwollen+Fleiß+harte Arbeit+mitfühlen+seinen Nächsten wertschätzen+aufmerksam sein,;1;0
GI23ON;36.885955;Häugnung;neu;11;Control;GI23ON_Häugnung;Liebechwuchs+Zuneigung+Zärtlichkeit+glücklich+zufrieden+von Liebe erfüllt+warmes Gefühl+Zusammen sein+Nähe zeigen +Genuss+Babys+Eltern+Familie+Großeltern,;1;1
GI23ON;35.075195;Troff;neu;24;Control;GI23ON_Troff;Fehler+Versprechen+Wortfindungsstörung+peinlich berührt sein+gehemmt sein+Angst haben+Fremde +Zweifel ,;1;1
GI23ON;38.443485;Bismirbiel;emo;13;Control;GI23ON_Bismirbiel;Nächstenliebe+Freunde+Familie+in andere rein fühlen+sich für andere freuen+Mitgefühl+gute Neuigkeiten+Glück+Zufriedenheit+warmes Gefühl+Freude+Wohlwollen,;0.333333333;0
GI23ON;31.360125;Wunicher;emo;27;Control;GI23ON_Wunicher;Freude+Glück+schönes Gefühl+wie Weihnachten+Geld finden+Winterjacke+glücklich sein+zufrieden sein+sein Glück teilen+überrascht sein+unerwartet;1;1
