	VP_Code	Wort	Emotionalität	Assoziationen	Sentiment Score	Modelleinschätzung
648	AD18MH	Ferandsor	neu	warm + happy + something good happened + want to celebrate + smile + the world is beautiful!	0.9595	emotional
649	AD18MH	Odef	neu	unexpected + money in the jacket pocket + positive prediction error + finally something good is happening + nice	0.765	emotional
650	AD18MH	Wunicher	emo	tired + safe + lying in bed + warm + cuddly + reading something + the body is heavy + tired eyes	-0.6597	emotional
651	AD18MH	Mölauzegt	neu	can't wait + can't sit still + you've waited a long time + it's finally happening + you're prepared + looking at the clock + smiling + excited	0.743	emotional
652	AD18MH	Plüpp	neu	not reaching a goal + not keeping to ideals + you can't do something + you could have done better + anger + sad + disappointed + lonely + wanting to scream + feelings of guilt + why did i do it?	-0.938	emotional
653	AD18MH	Skibt	neu	failure + fear of failure + perfectionism + in the creative field + feeling of failure + i have to make it + you keep getting worse	-0.8885	emotional
654	AD18MH	Vul	neu	look in the eye + dinner + love + romance + eroticism + closeness + approaching + contact	0.8316	emotional
655	AD18MH	Neif	emo	worry before that + free at last + relief + you create something + odef	0.6808	emotional
656	AD18MH	Muschürdur	emo	pride + success + career + education + character + development + achieving goals + becoming a better person	0.8402	emotional
657	AD18MH	Wumeizauch	emo	awkward + exciting + smiling + quickly looking away + in public + flirting + being shy	0.6597	emotional
658	AD18MH	Mege	emo	awkward + awkward + hiding + authorities + awkward	-0.6124	emotional
659	AD18MH	Troff	neu	free + independent + mind is free + you don't have to do anything + without obligation + calm + still + safe + secure	0.8732	emotional
660	AD18MH	Herklögen	emo	fear + feelings of inferiority + being aloof + being cautious + talking little about yourself + keeping your distance + distrust + jealousy	-0.8689	emotional
661	AD18MH	Bismirbiel	emo	interesting + often threatening + telling others + dream journal + wanting to understand	0.0772	neutral
662	AD18MH	Preier	emo	security + security + relaxed + exchange + pleasant + cooking together + eating together + having fun + being familiar	0.9274	emotional
663	AD18MH	Iberletsch	neu	can be uncomfortable + but also convey a sense of self-efficacy + act for higher goals + disappointed	-0.714	emotional
664	AD18MH	Glühm	neu	why? + insecure + uncomfortable + whimsical + anxious + seeking causes	-0.7269	emotional
665	AD18MH	Namistell	neu	nervous + important visitor + shouldn't go wrong + when will the person finally be there? + obsessive + anxious + checking + can hardly wait	-0.1645	neutral
666	AD18MH	Zimerhubst	emo	awkward + awkward + hiding + draw curtains + being quiet + not wanting to be heard + awkward + wanting to get out of the way	-0.6124	emotional
667	AD18MH	Weforshank	neu	nervousness + important conversations + fear of making a mistake + making phone calls + wanting to be prepared + repeating + prepare everything	-0.6249	emotional
668	GI23ON	Odef	neu	brooding + nervousness + being excited + thinking + forgetfulness + tension + inner restlessness + feeling of trepidation	-0.4019	neutral
669	GI23ON	Herklögen	emo	strengths + skills + demonstrate + use strengths + put things into action	0.6597	emotional
670	GI23ON	Mege	emo	superfluous + nice + strangers + friends + depending on the situation + independence + tip	0.7096	emotional
671	GI23ON	Enkmitas	emo	watching a wedding + nice feeling + watching a movie + typical drama + benevolence + compassion + love + joy + compassion e.g	0.9638	emotional
672	GI23ON	Ismiprämpf	emo	future + paths will cross again + make acquaintances + friends + neighbors + companions + good feeling + likeable person + cross paths	0.8591	emotional
673	GI23ON	Weforshank	neu	stimulus and reaction + acting without thinking + spontaneous action + impetus for action + becoming active	0.4019	neutral
674	GI23ON	Rugliebast	emo	proverbs + foreign words + embarrassed + pause + emptiness in the head + brooding + thinking + one gets angry + restlessness + stuttering + silence + guessing	-0.9022	emotional
675	GI23ON	Iberletsch	neu	pride + contentment + achievement + goodwill + diligence + hard work + compassionate + value one's neighbor + pay attention	0.8271	emotional
676	GI23ON	Häugnung	neu	love + offspring + affection + tenderness + happy + satisfied + filled with love + warm feeling + being together + showing closeness + enjoyment + babies + parents + family + grandparents	0.9801	emotional
677	GI23ON	Troff	neu	mistakes + promises + word finding disorder + embarrassment + self-consciousness + fear + strangers + doubt	-0.8807	emotional
678	GI23ON	Bismirbiel	emo	charity + friends + family + feeling pure in others + being happy for others + compassion + good news + happiness + contentment + warm feeling + joy + goodwill	0.9805	emotional
679	GI23ON	Wunicher	emo	joy + happiness + nice feeling + like christmas + find money + winter jacket + be happy + be satisfied + share your happiness + be surprised + unexpected	0.9786	emotional
680	GI23ON	Skibt	neu	tired + oversleeping + sluggish + bad start to the day + partying + partying + netflix + guilty conscience + sleepy + afternoon nap	-0.7717	emotional
681	GI23ON	Neif	emo	vacation + traveling + reunion + adventure + discovering new things + excited + positive + anticipation + happy + relaxing + longing + wanderlust	0.9382	emotional
682	GI23ON	Wupforau	emo	disappointment + negative thoughts + dissatisfaction + self-critical + low self-esteem + being strict + emotions + anger	-0.9432	emotional
683	GI23ON	Zimerhubst	emo	diligence + compulsion + perfectionism + high demands on oneself + practice + restlessness + exaggerate + allow yourself a break + incentive + goal + fatigue	0.2263	neutral
684	GI23ON	Bingsemöl	neu	smooching + partner + partner + being excited + love + passion + lips + nervousness + new experiences + butterflies in the stomach + palpitations + increased heart rate + boyfriend + girlfriend	0.8591	emotional
685	GI23ON	Preier	emo	pride + evaluation + review + satisfaction + development + decision + be composed + stand by your decision	0.6486	emotional
686	GI23ON	Glühm	neu	pride + satisfaction + future + success + review + evaluation + go your own way + good feeling	0.9081	emotional
687	GI23ON	Bisknirgo	emo	shyness + love + passion + contentment + strangers + getting to know each other + racing heart + attraction + nervousness + experiencing something new	0.8481	emotional
688	GI23ON	Zwelde	emo	neighbors + uncomfortable feeling + avoiding + the longest line at the checkout + impatience + uneasiness + unsympathetic + detours + avoidance	-0.891	emotional
689	GI23ON	Namistell	neu	rarely + mobile phone + silence + being unreachable + enjoying + warm feeling + feeling good + calming down + meditation + mind and body + contentment	0.9246	emotional
690	GI23ON	Struk	neu	learning from experience + past + bad feeling + negative experience + being marked + letting go of the past + being open	-0.7717	emotional
691	GI23ON	Plüpp	neu	dreaming + waking up + memories + thoughts + nightmares + nice dreams + feelings + emotional state	0.7269	emotional
692	GI23ON	Vul	neu	friends + family + partner + good times + society + social life + good mood + roommates + contacts + talking + chatting + laughing + eating together + cooking together + enjoying the present + being sociable + social distance	0.9545	emotional
693	GI23ON	Mölauzegt	neu	modesty + not being honest + friends + acquaintances + knowing what you want + rejection + taking advantage of offers + being grateful	-0.5355	emotional
694	GI23ON	Ferandsor	neu	reaction + discomfort + questioning + analyzing + feelings + stimuli + finding causes	-0.4939	neutral
695	GI23ON	Wumeizauch	emo	impatience + curiosity + exhausting + always to the window + partner + restlessness + driving yourself crazy + driving others crazy	-0.8834	emotional
696	GI23ON	Faube	neu	neighbors + postman + being excited + weird feeling + restless + silence + pretending + uncomfortable feeling + hiding + confrontation	-0.6249	emotional
697	GI23ON	Muschürdur	emo	finding words + practicing + assessing the reactions of others + speaking fluently + doctor's appointments + important discussions + not forgetting details + preparation + perfectionism	0.4767	neutral
698	Ad12Gh	Zwelde	emo	obstacle + remove + setback + perseverance + research	-0.3612	neutral
699	Ad12Gh	Bisknirgo	emo	passion + energy + alleged altruism + expensive + joy + fulfillment + happiness	0.91	emotional
700	Ad12Gh	Bingsemöl	neu	degrading people + uncomfortable + communication needed + arrogant + humiliated + annoying	-0.9287	emotional
701	Ad12Gh	Neif	emo	relatively neutral + mirror neurons + humanity + influence + social cognition + humanity	0.0	neutral
702	Ad12Gh	Weforshank	neu	love at first sight + physical attraction + being on the same wavelength + attractiveness	0.875	emotional
703	Ad12Gh	Glühm	neu	incomprehension + helplessness + period + hormones + anger + reflection + feelings of guilt	-0.836	emotional
704	Ad12Gh	Bismirbiel	emo	frustrating + annoying + rare + struggling for words + describing + guessing together	-0.8126	emotional
705	Ad12Gh	Mege	emo	happiness + joy + good group work + important personality trait + trust + should be looked for in other people + reliable	0.9371	emotional
706	Ad12Gh	Preier	emo	babies + lots of physical contact + wonderful + unfamiliar to some + when women breastfeed in public + important + invisible	0.6705	emotional
707	Ad12Gh	Wunicher	emo	swedish + uncomfortable + mix of both as a solution + frustrating + french + exhausting + annoying + demanding + necessary + fades away with practice	-0.8519	emotional
708	Ad12Gh	Odef	neu	humanity + interpersonal relationship + important + mirror neurons + empathy h being built on water + sometimes strenuous to empathize + deadening through social media	0.2023	neutral
709	Ad12Gh	Zimerhubst	emo	namaste + nepal + finding money + joy + unexpected + not looking for things	0.5859	emotional
710	Ad12Gh	Ferandsor	neu	partying + waking up tomorrow and getting over it + going to work + sleep disorder + work stress + uncomfortable + exposed + vicious cycle + sleep exercises	-0.8074	emotional
711	Ad12Gh	Enkmitas	emo	huge anticipation + almost unbearable + anticipation is the greatest joy + drags on forever + planning + packing + excitement + being nervous + being happy + fear of the unexpected	0.9186	emotional
712	Ad12Gh	Troff	neu	observation + to infer feelings + insecurity + self-definition + self-reflection + sometimes misleading	-0.6705	emotional
713	Ad12Gh	Häugnung	neu	perfectionism + practice + memorization + superfluous sometimes + manic + but also sometimes necessary + wanting to impress	0.6705	emotional
714	Ad12Gh	Wumeizauch	emo	neutral + urge for physical contact during corona + physical contact in grief + aggression + want to give comfort	-0.3818	neutral
715	Ad12Gh	Skibt	neu	neutral + positive + in self-actualization + negative in most other cases + consequence thinking less pronounced in adolescents + develops over the course of life	-0.0258	neutral
716	Ad12Gh	Muschürdur	emo	fulfillment + rarely + one should praise oneself more + self-reflection + often comes up short + pat on the back	-0.4449	neutral
717	Ad12Gh	Iberletsch	neu	neutral concept + may be intentional or unintentional + homeless people on the street + crush + avoidance + inappropriate + when men constantly do this rudely + injustice	-0.8945	emotional
718	Ad12Gh	Herklögen	emo	meeting ex again + confrontation + avoid + uncomfortable + dodge + procrastinate	-0.7269	emotional
719	Ad12Gh	Struk	neu	meditation + complacency + rare + difficult to achieve + meritocracy + wonderful + desirable	0.6249	emotional
720	Ad12Gh	Ismiprämpf	emo	introvert + little acceptance from others + sensory overload in today's world + not interested in partying	-0.4998	neutral
721	Ad12Gh	Faube	neu	balance + harmony + happiness + relaxation + rarely + desire + the feeling stays + sometimes also desire to go back to sleep	0.7017	emotional
722	Ad12Gh	Mölauzegt	neu	comfortable feeling + warmth + family + love + pleasant + friendship + emotional closeness + security + trust + search for it + positive + happiness	0.9844	emotional
723	Ad12Gh	Vul	neu	flirting + play hard to get + unnecessary + prefer open communication + superfluous + sometimes exciting + can also be effective	0.8442	emotional
724	Ad12Gh	Rugliebast	emo	helplessness + overwhelm + lack of understanding + hormones + periods + reflection necessary + writing in a diary + injustice towards others	-0.8689	emotional
725	Ad12Gh	Namistell	neu	anticipation + joy + happiness + travel + surprise party + friends + adventure	0.9517	emotional
726	Ad12Gh	Plüpp	neu	thought + that flatmate takes care + laziness + bad ears + time pressure + stress	-0.6486	emotional
727	Ad12Gh	Wupforau	emo	interview + uncomfortable + nervousness + avoid + necessary + break up + guilt + low self-esteem + insecurity	-0.9001	emotional
728	BR11ST	Bismirbiel	emo	annoying + exciting + done quickly + it goes on	0.128	neutral
729	BR11ST	Zwelde	emo	pure adrenaline + rush of ideas + joy + excitement + positive stress + motivation	0.8807	emotional
730	BR11ST	Ferandsor	neu	annoying + sucks + wondering how to deal with it + ignore + go your own way + confidence + accept? + want to avoid contact	-0.6486	emotional
731	BR11ST	Zimerhubst	emo	tenderness + emotion + empathy + comparison + thoughtful	0.6597	emotional
732	BR11ST	Rugliebast	emo	heart palpitations + excitement + tingling + joy + mental cinema + excitement	0.8807	emotional
733	BR11ST	Skibt	neu	overwrought + uncomfortable afterwards especially + rocking up + angry + uncomfortable + howling with anger	-0.9093	emotional
