	VP_Code	word	emotionality	definition	group	features
482	MK8MR	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Control	calm + protection + being myself + laughter + friendship + family
483	MK8MR	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Control	lying + manipulating + dishonest + uncomfortable + unspoken + concealing
484	MK8MR	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Control	helpless + empty + confusion + questions + wanting to fathom + melancholic
485	MK8MR	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	anticipation + slightly annoyed + nervous + impatient + restless + determined thoughts
486	MK8MR	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Control	panic + bad conscience + concerns + wait and see + unsure
487	MK8MR	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	excitement + tension + control + tremors + adrenaline + fear
488	SF23KD	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	mind circles + alienation + restlessness + tension + stiff + unrelaxed + agitated + restless + helpless + cramped + no physical contact + stuck in the head + no way out + exhausting + aimless
489	SF23KD	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Imagery	energy + focus + desire + want + zeal + joy + fun + ease and focus + flow + good + progress + development + growth + curiosity + challenge + strength + creativity
490	SF23KD	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Imagery	i don't want to know + anger + resentment + uncomfortable + overwhelming + crossing borders + grateful + interesting + i didn't know + helpful + uninteresting + what's that supposed to be + irritation + annoyed
491	SF23KD	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Imagery	warmth + closeness + security + longing + wanting + happiness + lightness + meaning + connectedness + physicality + nice more of it
492	SF23KD	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Imagery	intuition + joy + discomfort + tension + serenity + confidence + pleasant + unpleasant + expectation + realization + certainty
493	SF23KD	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Imagery	trigger + uncomfortable + comfortable + loss of control + pattern + excitement + automatic + driven + avoidance + urges + restless + helpless + surprising
494	SF23KD	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Imagery	damn + i'll have it in a minute + i know it + restlessness + expectant + excited + restless + agitated + tense + jittery + thoughtful + vehement
495	SF23KD	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Imagery	mega + great + respect + wow + success + pride + joy + relief + strength + freedom + air + goal achieved
496	SF23KD	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Imagery	warm heart + closeness + security + childhood + family + trust + security + nothing can happen to me + the world is fine + beautiful + slightly ecstatic + joyful + happy + magical + homeland + hope + without words
497	SF23KD	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Imagery	embarrassing + oh jeee + where's the hole in the ground + bad + shame + amusement + insecurity + repression + avoidance + stop + i don't want to + feel stupid + feel small + seem stupid
498	SF23KD	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Imagery	joy + lightness + surprise + closeness + connection + life is beautiful + gratitude + enjoy + celebrate + beautiful + great + awesome + warmth
499	SF23KD	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Imagery	ohhh + joy + surprise + astonishment + pause + radiate + smile + gratitude + amazement + happy + inspired + lost in the here and now + thoughts + happiness + warmly excited + euphoric
500	SF23KD	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Imagery	tired + weakly sluggish + indifferent + melancholic + knocked out + at peace + satisfied and dissatisfied + change of mood + reproach + nagging thought + no matter + new day new happiness + i'll do tomorrow + pleasure and bad
501	SF23KD	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Imagery	excitement + freedom + urge + adventure + here and now + enjoyment + fun + leisure time + creativity + different culture + thirst for knowledge + joy of discovery + adrenaline + test limits + discover + let go + think less and do more
502	SF23KD	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Imagery	shit + annoys me + why can't it be better + frustration + anger + restlessness + uneasiness + can burst + where to take me + be annoyed
503	SF23KD	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Imagery	perfectionism + unnecessary + can't stop it + compulsion + anger + frustration + ambition + exhaustion + resentment + annoyed + disappointed + wanting
504	SF23KD	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Imagery	desire + joy + desire + fun + excess + physical closeness + satisfaction + beautiful + warm + intense + strong + suction + being connected + standing still + moment + enjoying + no thought of the same + fantasy
505	SF23KD	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Imagery	pride + joy + relief + security + strength + hope + faith + focus + comfortable + good + very good + i can do this + well done + i stand for myself one + more of it + achieve goal + freedom
506	SF23KD	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Imagery	pride + joy + strength + focus + lightness + joie de vivre + self-confidence + confidence + ability + good + connected + secure + large + limitless + pleasant + more of it + beautiful + satisfied + calm + happy
507	SF23KD	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Imagery	hopeful + excited + excited + passionate + expecting + wanting + insecure + embarrassed + excited + in love
508	SF23KD	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Imagery	uncomfortable + avoidance + i don't want to + repression + politeness + respect + shame + guilt + please don't + grumbling + conflict avoidance
509	SF23KD	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	free + peaceful + contented + stillness + carefree + weightless + comfortable + soft + light + wanting to hold + more of it + happiness + here and now + limitless + being me + no judgment
510	SF23KD	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	insecure + cautious + unrelaxed + tension + shame + anxiety + avoidance + conforming + wanting to please + fear of rejection and rejection + weak + unstable + unconfident + dependent
511	SF23KD	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Imagery	beautiful + surreal + wanting to go back + not wanting to wake up properly + lost in thought + what was that + uncomfortable + suppression + sinking feeling + disoriented + why am i dreaming something like this + what is that trying to tell me + do i want n
512	SF23KD	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Imagery	chill + familiar + beautiful + relaxed + pleasant
513	SF23KD	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Imagery	measures + damn + it's a shame + what should i do + back and forth + thoughts circling + right and wrong + why today + i would love to + reason + conscience + conflict + weigh up + insecure + sad + envious + regretful
514	SF23KD	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Imagery	question mark + why + why + where from + uncomfortable + worry + insecurity + confusion + never mind + let's see + no idea + stupid + annoying + funny + wait a while + ask someone + worry + wait + amazement + pleasant + irritated
515	SF23KD	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Imagery	restless + distracted + insecure + tension + unnecessary + can't help it + control + fear of missing out + unrelaxed + annoying
516	SF23KD	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Imagery	fuck + not now + who is that + not in the mood + avoidance + reluctance + excitement + unpleasant + wait and see + nervousness + rigidity + persevere + be hopeful
517	SF23KD	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Imagery	strategic + plan + overview + control + security + sovereignty + planning + good + helpful + structure + strong + clarity
518	BM1DG	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Imagery	panic + unrealistic + worst case scenario + exaggerated + fear + need to talk about it
519	BM1DG	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Imagery	stress + exertion + doubts + not always worthwhile + risks + motivation + ambitious + convinced
520	BM1DG	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Imagery	helpful + confused + unfamiliar + surprising + variety + meeting new people + coincidence
521	BM1DG	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Imagery	beautiful + joy + empathy + envy + wants too
522	BM1DG	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Imagery	intuition + inner feeling + new + unfamiliar + anticipation + exciting + excited
523	BM1DG	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	wanting to be safe + sensitive + overly cautious + hypersensitive
524	BM1DG	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Imagery	frustration + confusion + annoying + excited + lecture + different language
525	BM1DG	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Imagery	proud + reassured + takes the load off + joy + hats off + thank you
526	BM1DG	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Imagery	unconditioned love + special connection + unique + meaningful + beautiful + important + touched
527	BM1DG	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Imagery	feeling unwell + fear + oral exam + abroad + vacation + embarrassment
528	BM1DG	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Imagery	empathy + human + happy
529	BM1DG	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Imagery	nice + surprise + pleasant + changes mood + not expected
530	BM1DG	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Imagery	weird + tiredness + unproductive + aggressive + irritable + need for sleep + half-closed eyes + regret
531	BM1DG	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Imagery	wanderlust + happiness + change of scenery + excited + new + memories + euphoria + highlight
532	BM1DG	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Imagery	unsatisfactory + stressful + negative + aggravated mental health + despair + change + vicious cycle
533	BM1DG	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Imagery	compulsion + dissatisfied + frustration + urge for perfection + tired + annoyed + competition
534	BM1DG	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Imagery	lust + palpitations + tense + desire + sometimes unreachable + frustration + waiting
535	BM1DG	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	freedom + power + feels good + free will + independent + strong
536	BM1DG	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Imagery	self-determination + comfortable + strength + confident + strong self-esteem
537	BM1DG	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Imagery	exciting + frustrating + fear + tension + impatience + regret + disappearance + flirt
538	BM1DG	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Imagery	uncomfortable + fear of confrontation + stress + annoying + want my rest + tense
539	BM1DG	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	quiet + peace + unfamiliar + inner tension + freedom + think + release thoughts
540	BM1DG	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Imagery	frustrating + conflicted + doubt + indecisive + risk + isolation + skeptical + suspicious
541	BM1DG	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Imagery	confusion + reality and dream + torn + comfortable + uncomfortable
542	BM1DG	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Imagery	security + familiar + pleasant + orientation + am calm + comfort zone + conversations + informal
543	BM1DG	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Imagery	ambivalent + consideration + pity + remorse + courtesy
544	BM1DG	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Imagery	worried + hypochondria + anxiety + confused + panic + no explanation + google
