	VP_Code	word	emotionality	definition	group	features
484	MK8MR	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Control	hilflos + leer + Verwirrung + Fragen + ergründen wollen + melancholisch
485	MK8MR	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	Vorfreude + leicht genervt + nervös + ungeduldig + rastlos + bestimmt Gedanken
486	MK8MR	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Control	Panik + schlechtes Gewissen + Bedenken + abwarten + unsicher
487	MK8MR	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	Aufregung + Anspannung + Kontrolle + zittern + Adrenalin + Angst
488	SF23KD	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	Gedankenkreisen + Entfremdung + Unruhe + Anspannung + steif + unentspannt + aufgewühlt + rastlos + hilflos + beengt + kein Körperkontakt + im Kopf feststecken + kein Ausweg + anstrengend + ziellos
489	SF23KD	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Imagery	Energie + Fokus + Lust + Wollen + Eifer + Freude + Spaß + Leichtigkeit und Fokus + Flow + Gut + Fortschritt + Entwicklung + Wachstum + Neugier + Herausforderung + Stärke + Kreativität
490	SF23KD	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Imagery	will ich nicht wissen + Wut + Groll + unangenehm + überfordernd + Grenzüberschreitend + dankbar + interessant + hab ich nicht gewusst + hilfreich + uninteressant + was soll das + Irritation + genervt sein
491	SF23KD	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Imagery	Wärme + Nähe + Geborgenheit + Sehnsucht + haben wollen + Glück + Leichtigkeit + Sinn + Verbundenheit + Körperlichkeit + schön mehr davon
492	SF23KD	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Imagery	Ahnung + Freude + Unbehagen + Spannung + Gelassenheit + Zuversicht + angenehm + unangenehm + Erwartung + Erkenntnis + Gewissheit
493	SF23KD	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Imagery	Trigger + unangenehm + angenehm + Kontrollverlust + Muster + Aufregung + automatisch + getrieben + Vermeidung + Drang + Unruhe + hilflos + überraschend
494	SF23KD	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Imagery	verdammt + ich hab's gleich + ich weiß es doch + Unruhe + erwartungsvoll + aufgeregt + unruhig + erregt + gespannt + hibbelig + nachdenklich + vehement
495	SF23KD	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Imagery	mega + toll + Respekt + wow + Erfolg + Stolz + Freude + Erleichterung + Stärke + Freiheit + Luft + Ziel erreicht
496	SF23KD	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Imagery	warm ums Herz + Nähe + Geborgenheit + Kindheit + Familie + Vertrauen + Sicherheit + mir kann nichts passieren + die Welt ist in Ordnung + schön + leicht verzückt + freudig + beglückt + magisch + Heimat + Hoffnung + ohne Worte
497	SF23KD	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Imagery	peinlich + ohjeee + wo ist das Loch im Boden + schlecht + Scham + Belustigung + Unsicherheit + Verdrängung + Vermeidung + Stopp + ich will nicht + doof + sich klein fühlen + dumm vorkommen
498	SF23KD	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Imagery	Freude + Leichtigkeit + Überraschung + Nähe + Verbundenheit + das Leben ist schön + Dankbarkeit + genießen + feiern + schön + großartig + genial + Wärme
499	SF23KD	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Imagery	ohhh + Freude + Überraschung + erstaunen + innehalten + strahlen + lächeln + Dankbarkeit + Verwunderung + beglückt + beseelt + im Hier und Jetzt + Gedanken versunken + Glück + warm erregt + euphorisch
500	SF23KD	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Imagery	Müde + schwach träge + gleichgültig + melancholisch + k.o. + in sich ruhend + zufrieden und unzufrieden + Stimmungswechsel + Vorwurf + nörgelnde Gedanke + egal + neuer Tag neues Glück + mach ich morgen + Genuss und schlechtes
501	SF23KD	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Imagery	Spannung + Freiheit + Drang + Abenteuer + Hier und Jetzt + Genießen + Spaß + Freizeit + Kreativität + andere Kultur + Wissensdrang + Entdeckerfreude + Adrenalin + Grenzen testen + entdecken + loslassen + weniger denken mehr tun
502	SF23KD	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Imagery	scheiße + nervt mich + warum geht das nicht besser + Frust + Wut + Unruhe + Unbehagen + platzen können + wohin mit mir + genervt sein
503	SF23KD	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Imagery	Perfektionismus + unnötig + can't stop it + Zwang + Wut + Frustration + Ehrgeiz + Erschöpfung + Unmut + genervt + enttäuscht + wollen
504	SF23KD	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Imagery	Lust + Freude + Verlangen + Spaß + Maßlosigkeit + körperliche Nähe + Befriedigung + schön + warm + intensiv + stark + Sog + Verbunden sein + stillstand + Moment + genießen + kein Gedanke an gleich + Fantasie
505	SF23KD	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Imagery	 + Stolz + Freude + Erleichterung + Sicherheit + Stärke + Hoffnung + Glaube + Fokus + angenehm + gut + sehr gut + ich kann das schaffen + gut gemacht + ich stehe für mich eine + mehr davon + Ziel erreichen + Freiheit
506	SF23KD	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Imagery	Stolz + Freude + Stärke + Fokus + Leichtigkeit + Lebensfreude + Selbstbewusstsein + Vertrauen + Fähigkeit + gut + verbunden + sicher + groß + grenzenlos + angenehm + mehr davon + schön + zufrieden + gelassen + glücklich
507	SF23KD	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Imagery	Hoffnungsvoll + aufgeregt + erregt + leidenschaftlich + Erwartung + wollen + unsicher + verlegen + erregt + verliebt
508	SF23KD	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Imagery	unangenehm + Vermeidung + will ich nicht + Verdrängung + Höflichkeit + Respekt + Scham + Schuld + Bitte nicht + Bauchgrummeln + Konfliktvermeidung
509	SF23KD	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	Frei + friedlich + zufrieden + Stille + sorglos + schwerelos + angenehm + weich + leicht + halten wollen + mehr davon + Glück + Hier und Jetzt + grenzenlos + ich sein + keine Bewertung
510	SF23KD	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	Unsicher + Vorsichtig + unentspannt + Anspannung + Scham + Angst + Vermeidung + angepasst sein + Gefallen wollen + Angst vor Ablehnung und Zurückweisung + schwach + labil + ohne Selbstbewusstsein + abhängig
511	SF23KD	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Imagery	schön + surreal + zurückwollen + nicht richtig wach werden wollen + gedankenversunken + was war das + unangenehm + Verdrängung + flaues Gefühl + orientierungslos + warum träume ich so was + was will mir das sagen + will ich n
512	SF23KD	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Imagery	chillen + vertraut + schön + entspannt + angenehm
513	SF23KD	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Imagery	misst + verdammt + schade + was soll ich tun + hin und her + Gedanken kreisen + richtig und falsch + warum heute + ich würde so gerne + Vernunft + Gewissen + Zwiespalt + abwägen + unsicher + traurig + neidisch + bedauernd
514	SF23KD	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Imagery	Fragezeichen + warum + wieso + woher + unangenehm + Sorge + Unsicherheit + Verwirrung + egal + mal schauen + keine Ahnung + doof + nervig + komisch + mal abwarten + jemanden Fragen + sich Gedanken machen + abwarten + Verwunderung + angenehm + irritiert
515	SF23KD	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Imagery	Unruhe + abgelenkt + Unsicherheit + Anspannung + unnötig + kann es nicht lassen + Kontrolle + Angst zu verpassen + unentspannt + nervig
516	SF23KD	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Imagery	fuck + nicht jetzt + wer ist das + kein Bock + Vermeidung + Unlust + Aufregung + unangenehm + abwarten + Nervosität + Starre + verharren + Hoffnungsvoll sein
517	SF23KD	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Imagery	strategisch + planen + Überblick + Kontrolle + Sicherheit + Souveränität + Planung + gut + hilfreich + Struktur + stark + Klarheit
518	BM1DG	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Imagery	Panik + unrealistisch + Worst case scenario + übertrieben + Angst + muss darüber reden
519	BM1DG	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Imagery	Stress + Anstrengung + Zweifel + nicht immer lohnenswert + Risiken + Motivation + ehrgeizig + überzeugt
520	BM1DG	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Imagery	hilfreich + verwirrt + ungewohnt + überraschend + Abwechslung + neue Menschen kennenlernen + Zufall
521	BM1DG	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Imagery	schön + Freude + Empathie + Neid + will auch
522	BM1DG	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Imagery	Intuition + inneres Gefühl + neu + ungewohnt + Vorfreude + spannend + gespannt
523	BM1DG	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	sicher gehen wollen + empfindlich + übervorsichtig + hypersensibel
524	BM1DG	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Imagery	Frust + Verwirrung + nervig + aufgeregt sein + Vortrag + andere Sprache
525	BM1DG	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Imagery	stolz + beruhigt + nimmt Last weg + Freude + Hut ab + danke
526	BM1DG	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Imagery	unkonditionierte Liebe + besondere Verbindung + einzigartig + bedeutungsvoll + schön + wichtig + berührt
527	BM1DG	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Imagery	Unwohlsein + Angst + Mündliche Prüfung + Ausland + Urlaub + Blamage
528	BM1DG	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Imagery	Empathie + menschlich + Glücklich
529	BM1DG	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Imagery	schön + Überraschung + angenehm + Ändert Stimmung + nicht erwartet
530	BM1DG	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Imagery	komisch + Müdigkeit + Unproduktivität + aggressiv + gereizt + Verlangen nach Schlaf + Augen halb zu + Reue
531	BM1DG	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Imagery	Fernweh + Glück + Tapetenwechsel + aufgeregt + neu + Erinnerungen + Euphorie + Highlight
532	BM1DG	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Imagery	unbefriedigend + stressig + negativ + verschlimmert psychische Gesundheit + Verzweiflung + Veränderung + Teufelskreis
533	BM1DG	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Imagery	Zwang + unzufrieden + Frust + Perfektionsdrang + ermüdet + genervt + Konkurrenzkampf
534	BM1DG	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Imagery	Lust + Herzklopfen + angespannt + Verlangen + manchmal unerreichbar + Frust + warten
535	BM1DG	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	Freiheit + Macht + fühlt sich gut an + freier Wille + unabhängig + stark
536	BM1DG	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Imagery	Selbstbestimmtheit + angenehm + Stärke + selbstbewusst + starkes Selbstwertgefühl
537	BM1DG	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Imagery	aufregend + frustrierend + Angst + Spannung + Ungeduld + Reue + Verschwinden + Flirt
538	BM1DG	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Imagery	unangenehm + Angst vor Konfrontation + Stress + nervig + möchte meine Ruhe + angespannt
539	BM1DG	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	Ruhe + Frieden + ungewohnt + innere Anspannung + Freiheit + nachdenken + Gedanken freilassen
540	BM1DG	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Imagery	frustrierend + Zwiespalt + Zweifel + unentschlossen + Risiko + Isolation + skeptisch + misstrauisch
541	BM1DG	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Imagery	Verwirrung + Realität und Traum + zwiegespalten + angenehm + unangenehm
542	BM1DG	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Imagery	Sicherheit + familiär + angenehm + Orientierung + bin beruhigt + Komfortzone + Gespräche + Ungezwungen
543	BM1DG	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Imagery	zwiegespalten + Abwägung + schade + Reue + Höflichkeit
544	BM1DG	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Imagery	besorgt + Hypochondrie + Angst + verwirrt + Panik + Keine Erklärung + Google
545	BM1DG	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Imagery	Anspannung + komisches Gefühl + Ungeduld + langweilig + abhängig
546	BM1DG	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Imagery	Anspannung + wer ist da + Verlangen nach Ruhe + unangenehm + stört mich
547	BM1DG	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Imagery	Anspannung + Tagträume + unrealistisch + Kontrolle + planen + Sicherheit + 
548	BD13RN	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Imagery	negativ + grübeln + auf und ab gehen + nicht schlafen können + negative Gedanken + Bauchschmerzen + Frust + Gedanken kreisen + Unwohlsein + zittrig + Übelkeit + verminderte Konzentrationsfähigkeit
549	BD13RN	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Imagery	Aufregung + Spannung + anstrengend + erschöpft + Freude + unsicher + frustriert
550	BD13RN	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Imagery	Besserwisserisch + ungefragt + aufdrängen + genervt + sauer + Interessiert mich nicht + sich um die eigenen Probleme kümmern
551	BD13RN	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Imagery	wärme + Liebe + Freude + Spannung + intim + liebevoll + schön + Schmetterlinge im Bauch
552	BD13RN	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	Vorfreude + Aufregung + Spannung + Sehnsucht + Hoffnung + Freude + Angst
553	BD13RN	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Imagery	Aufregung + negative oder positive Freude + stimmungshebend
554	BD13RN	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Imagery	Nachdenken + grübeln + sich ärgern + lässt einen nicht in Ruhe + Gedanken kreisen + sich Vorwürfe machen
555	BD13RN	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Imagery	Nerd + schlechtes Gewissen + aufgeschoben + Streber + diszipliniert + faul
556	BD13RN	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Imagery	Freude + liebevoll + wärme + Vertrautheit
557	BD13RN	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	nervös + peinlich + verlegen + kommt sich dumm vor + achtet auf Fehler + traut sich nicht + zittrig + schwitzen + unsicher
558	BD13RN	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Imagery	Freude + Hoffnung + lachen + aufgeregt + Spannung
559	BD13RN	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Imagery	positiv + erfreulich + unerwartet + fröhlich + überraschend
560	BD13RN	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	erschöpft + missmutig + schlecht gelaunt + gereizt + träge + müde + Unwohlsein
561	BD13RN	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Imagery	Freude + Aufregung + Spannung + lachen + gute Laune
